frame,tid,cx,cy,yaw,hit,speed,moving,score,length
188,81,11.457985,-21.935758,-2.521407,1,5.960153,1,201.000000,3.236488
188,88,15.537270,34.215092,-1.570796,1,0.000000,0,1.000000,0.000000
188,3,31.101178,-28.424134,-7.952735,0,0.103853,0,2.000000,1.549900
189,2,14.770909,30.292922,0.816871,1,0.238778,0,4.000000,0.626747
189,3,31.062628,-28.271021,-1.570796,1,0.077128,0,1.000000,1.549900
189,7,40.148923,-9.195589,-2.511059,1,0.043244,0,16.000000,1.289751
189,69,26.658882,-27.718669,-1.570796,1,2.863848,0,1.000000,8.599323
189,81,11.660737,-22.875032,-3.044110,1,6.316249,1,2.000000,0.240633
189,88,15.556412,34.257231,-1.570796,1,0.038297,0,1.000000,0.000000
189,89,24.049959,-27.024389,-1.570796,1,0.000000,0,1.000000,0.000000
190,2,14.758512,30.288051,1.190743,1,0.223154,0,7.000000,0.893505
190,3,31.078478,-28.470549,-7.746370,1,0.134791,0,3.000000,1.735481
190,7,40.152185,-9.195880,-2.461111,1,0.041314,0,14.000000,1.306150
190,69,27.054594,-27.430871,-7.746481,1,3.040609,0,2.000000,1.841198
190,81,11.901448,-23.302702,3.558719,1,6.165172,1,186.000000,1.654150
190,88,15.565871,34.278060,-1.570796,1,0.079169,0,1.000000,0.000000
190,89,24.193660,-26.978966,-0.916907,1,0.124704,0,4.000000,0.438154
191,2,14.734581,30.277306,1.271891,1,0.222029,0,6.000000,0.812778
191,3,31.131578,-28.804190,-1.570796,1,0.462612,0,1.000000,1.735481
191,7,40.136383,-9.207169,-8.620657,1,0.015193,0,17.000000,1.295065
191,69,27.393360,-27.637965,-1.570796,1,3.161826,1,1.000000,1.841198
191,81,12.134004,-23.786258,-2.780896,1,6.080093,1,172.000000,1.714945
191,88,14.192323,34.269457,-2.232024,1,3.778200,0,2.000000,0.117494
191,89,24.286960,-26.987967,-1.268227,1,0.293779,0,3.000000,0.729955
192,2,14.736956,30.275128,-4.346731,1,0.197910,0,6.000000,1.061049
192,3,31.135095,-28.845352,-7.677783,1,0.457447,0,4.000000,1.883472
192,7,40.141760,-9.195614,-2.470405,1,0.025995,0,19.000000,1.374125
192,81,12.352330,-24.317865,-2.777881,1,6.043038,1,143.000000,1.685881
192,88,13.207918,34.254625,-2.278981,1,5.445002,0,2.000000,0.119375
192,89,24.344832,-26.993956,-1.371980,1,0.372630,0,3.000000,0.765015
192,90,42.743999,6.825854,-3.174258,1,0.000000,0,2.000000,0.135259
192,69,27.706114,-27.684405,-1.570796,0,3.161826,1,1.000000,1.841198
193,2,14.793727,30.286717,-4.524247,1,0.140037,0,8.000000,1.235161
193,3,31.093133,-28.661153,-1.570796,1,0.215789,0,1.000000,1.883472
193,7,40.264100,-9.098265,-2.938752,1,0.197480,0,3.000000,0.180641
193,81,12.560843,-24.885977,3.445687,1,6.040658,1,131.000000,1.727123
193,88,12.553836,34.295082,-1.570796,1,5.720241,1,1.000000,0.119375
193,89,24.427603,-26.964434,-1.439298,1,0.503140,0,2.000000,0.679455
193,90,42.743997,6.825843,-2.998122,1,0.000010,0,2.000000,0.132814
193,69,28.018867,-27.730845,-1.570796,0,3.161826,1,1.000000,1.841198
194,2,14.802888,30.352559,-4.178168,1,0.050584,0,2.000000,0.489225
194,3,31.118161,-28.900748,-8.160264,1,0.445838,0,3.000000,0.294081
194,7,40.260125,-9.105620,-2.454715,1,0.166839,0,15.000000,1.267271
194,81,12.771528,-25.482708,-2.858806,1,6.068064,1,114.000000,1.679500
194,88,12.158138,34.267326,-1.927631,1,5.325091,1,2.000000,0.111674
194,89,24.455891,-26.950347,-1.424350,1,0.453044,0,2.000000,0.805622
194,69,28.331621,-27.777284,-1.570796,0,3.161826,1,1.000000,1.841198
195,2,14.840040,30.377888,-4.712389,1,0.031908,0,1.000000,0.489225
195,3,31.096246,-28.868904,-7.696299,1,0.362849,0,10.000000,2.451260
195,7,40.237706,-9.121707,-2.478252,1,0.117447,0,15.000000,1.269020
195,69,27.691144,-27.211640,-7.698655,1,1.744503,1,2.000000,1.959044
195,81,12.985336,-26.107228,-2.904458,1,6.122266,1,96.000000,1.553109
195,89,24.390193,-26.923673,-1.276104,1,0.236603,0,4.000000,0.469030
195,88,11.625629,34.267807,-1.927631,0,5.325091,1,2.000000,0.111674
196,2,14.833355,30.485407,-4.841497,1,0.108413,0,8.000000,1.765030
196,3,31.115301,-28.931366,-7.666758,1,0.392352,0,3.000000,1.879295
196,7,40.203002,-9.152273,-2.415951,1,0.052823,0,16.000000,1.337933
196,69,27.653988,-27.527075,-1.570796,1,1.398437,1,1.000000,1.959044
196,81,13.206382,-26.757944,-2.942070,1,6.201057,1,62.000000,1.422919
196,89,24.385083,-26.930479,-1.452494,1,0.173320,0,3.000000,0.804674
196,88,11.093120,34.268288,-1.927631,0,5.325091,1,2.000000,0.111674
197,2,14.815203,30.471997,-5.097882,1,0.080178,0,5.000000,1.107632
197,3,31.092535,-28.758659,-7.737342,1,0.159795,0,5.000000,2.471006
197,7,40.204811,-9.151123,-2.568826,1,0.049314,0,15.000000,1.351217
197,81,13.446578,-27.431717,-2.986229,1,6.303906,1,49.000000,0.879055
197,89,24.360022,-26.936901,-0.942702,1,0.098451,0,4.000000,0.439373
197,69,27.793785,-27.530666,-1.570796,0,1.398437,0,1.000000,1.959044
197,88,10.560612,34.268770,-1.927631,0,5.325091,1,2.000000,0.111674
198,2,14.810706,30.529656,-4.907062,1,0.135778,0,7.000000,1.651821
198,3,31.113264,-28.888533,-7.728668,1,0.286539,0,5.000000,2.095533
198,7,40.167836,-9.173968,3.827474,1,0.005808,0,15.000000,1.210463
198,69,27.245090,-27.232747,-1.570796,1,0.657741,0,3.000000,1.994520
198,81,13.681294,-28.134061,-2.929434,1,6.423148,1,21.000000,0.598431
198,88,11.521519,34.228450,-1.962726,1,3.291729,1,2.000000,0.111742
198,89,24.367608,-26.930626,-0.942702,0,0.098451,0,4.000000,0.439373
199,2,14.791078,30.536791,-4.958916,1,0.131767,0,6.000000,0.957821
199,3,31.087261,-28.712944,-1.570796,1,0.058863,0,1.000000,2.095533
199,7,40.162684,-9.179310,-2.513548,1,0.012343,0,15.000000,1.272589
199,69,27.294090,-26.818842,-1.570796,1,0.946938,0,1.000000,1.994520
199,81,13.916035,-28.856571,-2.793195,1,6.550994,1,5.000000,0.199577
199,88,11.736427,34.280449,-1.570796,1,2.610878,1,1.000000,0.111742
199,89,24.273589,-26.966536,-1.280371,1,0.074476,0,2.000000,0.122750
200,2,14.772301,30.515112,-4.959813,1,0.101616,0,6.000000,1.103184
200,3,31.096258,-28.715853,-7.657039,1,0.055927,0,7.000000,2.258163
200,7,40.141265,-9.197523,-2.450781,1,0.042158,0,18.000000,1.413521
200,69,27.316982,-26.798823,-7.779498,1,0.874855,0,2.000000,1.771561
200,89,24.405664,-26.903522,-2.015602,1,0.144337,0,2.000000,0.299759
200,91,15.460790,34.326000,-1.570796,1,0.000000,0,1.000000,0.000000
200,88,11.475347,34.282513,-1.570796,0,2.610878,1,1.000000,0.111742
201,2,14.752330,30.467568,-5.362962,1,0.069856,0,5.000000,0.542652
201,7,40.144756,-9.199744,3.853799,1,0.036104,0,18.000000,1.362051
201,69,27.373952,-27.051344,-1.570796,1,0.633941,0,1.000000,1.771561
201,89,24.368663,-26.907974,-2.771041,1,0.087775,0,5.000000,0.454183
201,91,15.449638,34.301244,-1.570796,1,0.022467,0,1.000000,0.000000
201,3,31.096973,-28.721400,-7.657039,0,0.055927,0,7.000000,2.258163
201,88,11.214268,34.284577,-1.570796,0,2.610878,1,1.000000,0.111742
202,2,14.767552,30.487301,-5.081856,1,0.061002,0,4.000000,1.225071
202,3,31.143940,-28.892032,-1.570796,1,0.243620,0,1.000000,2.258163
202,7,40.108627,-9.225028,-2.481766,1,0.081057,0,11.000000,1.163788
202,89,24.404236,-26.905879,-2.699357,1,0.110523,0,2.000000,0.583460
202,69,27.426934,-27.016536,-1.570796,0,0.633941,0,1.000000,1.771561
202,88,10.953188,34.286642,-1.570796,0,2.610878,1,1.000000,0.111742
202,91,15.448715,34.299195,-1.570796,0,0.022467,0,1.000000,0.000000
203,2,14.743868,30.473782,-5.082828,1,0.067323,0,6.000000,1.131714
203,7,40.106883,-9.213149,-2.494929,1,0.066285,0,17.000000,1.260019
203,69,27.470844,-27.272696,-1.570796,1,0.521910,0,1.000000,1.771561
203,89,24.537479,-26.910064,-3.141593,1,0.241550,0,1.000000,0.583460
203,92,10.925420,27.332239,-1.570796,1,0.000000,0,1.000000,0.000000
203,88,10.692108,34.288706,-1.570796,0,2.610878,1,1.000000,0.111742
203,91,15.447792,34.297147,-1.570796,0,0.022467,0,1.000000,0.000000
203,3,31.149731,-28.915696,-1.570796,0,0.243620,0,1.000000,2.258163
204,2,14.751281,30.560051,-4.964695,1,0.127965,0,3.000000,1.454041
204,7,40.132804,-9.187609,3.797167,1,0.022823,0,16.000000,1.288027
204,69,27.755448,-27.489546,-7.707094,1,0.785456,0,8.000000,8.429844
204,88,11.543011,34.209264,-1.910154,1,1.601738,1,2.000000,0.111456
204,91,15.454723,34.312541,-1.570796,1,0.018097,0,1.000000,0.000000
204,3,31.155523,-28.939359,-1.570796,0,0.243620,0,1.000000,2.258163
204,89,24.561085,-26.904943,-3.141593,0,0.241550,0,1.000000,0.583460
204,92,10.925420,27.332239,-1.570796,0,0.000000,0,1.000000,0.000000
205,2,14.756092,30.625022,-4.855943,1,0.181927,0,7.000000,1.721291
205,3,31.174130,-29.036864,-7.702501,1,0.319940,0,6.000000,2.150291
205,7,40.125998,-9.199991,3.828189,1,0.030945,0,18.000000,1.339846
205,88,11.812161,34.240812,-1.823009,1,1.222355,1,2.000000,0.112448
205,89,24.402406,-27.215329,-4.287830,1,0.343997,0,5.000000,0.233794
205,92,10.707177,27.609643,-1.570796,1,0.468888,0,1.000000,0.000000
205,69,27.831693,-27.508416,-7.707094,0,0.785456,0,8.000000,8.429844
205,91,15.455466,34.314191,-1.570796,0,0.018097,0,1.000000,0.000000
206,2,14.757633,30.588716,-5.145677,1,0.121737,0,5.000000,0.992260
206,3,31.157503,-28.921643,-7.579131,1,0.171819,0,2.000000,1.453995
206,7,40.127725,-9.196023,3.767285,1,0.024036,0,16.000000,1.249453
206,69,27.772108,-27.647262,-1.570796,1,0.697215,0,1.000000,8.429844
206,88,11.920063,34.267943,-1.570796,1,1.019439,0,1.000000,0.112448
206,89,24.332303,-27.281833,1.699779,1,0.366800,0,5.000000,2.301691
206,91,15.514230,34.274200,-1.570796,1,0.129768,0,1.000000,0.000000
206,92,10.678185,27.646494,-1.570796,0,0.468888,0,1.000000,0.000000
207,2,14.813470,30.462904,-4.634345,1,0.050123,0,9.000000,1.866665
207,3,31.158159,-28.894708,-7.640870,1,0.129222,0,2.000000,1.788876
207,7,40.107583,-9.214225,-2.452186,1,0.050575,0,18.000000,1.175814
207,69,27.705105,-27.505877,-1.491266,1,0.511332,0,2.000000,1.788353
207,89,24.334765,-27.151954,-4.185218,1,0.080402,0,3.000000,0.455969
207,92,10.649193,27.683345,-1.570796,0,0.468888,0,1.000000,0.000000
207,91,15.525708,34.268146,-1.570796,0,0.129768,0,1.000000,0.000000
207,88,11.818120,34.268432,-1.570796,0,1.019439,0,1.000000,0.112448
208,2,14.785270,30.408039,-5.214935,1,0.093031,0,7.000000,0.677380
208,7,40.123511,-9.210722,3.705526,1,0.028486,0,17.000000,1.233742
208,69,27.788790,-27.641060,-1.520194,1,0.588399,0,13.000000,9.214238
208,89,25.376842,-26.715551,-4.712389,1,2.459348,0,1.000000,0.455969
208,92,10.790282,27.603339,-7.075152,1,0.147097,0,2.000000,0.300306
208,91,15.537186,34.262091,-1.570796,0,0.129768,0,1.000000,0.000000
208,3,31.162473,-28.906888,-7.640870,0,0.129222,0,2.000000,1.788876
208,88,11.716178,34.268922,-1.570796,0,1.019439,0,1.000000,0.112448
209,2,14.761360,30.362112,0.846626,1,0.136599,0,7.000000,0.491993
209,7,40.115673,-9.222807,3.663335,1,0.041162,0,15.000000,1.353231
209,69,27.746692,-27.727368,-1.570796,1,0.537395,0,1.000000,9.214238
209,89,25.147127,-26.768606,-4.499900,1,1.367347,0,4.000000,0.761848
209,91,15.493383,34.297789,-1.570796,1,0.036498,0,1.000000,0.000000
209,92,10.884359,27.532557,-1.570796,1,0.212094,0,1.000000,0.300306
209,3,31.166788,-28.919069,-7.640870,0,0.129222,0,2.000000,1.788876
209,88,11.614235,34.269412,-1.570796,0,1.019439,0,1.000000,0.112448
210,2,14.746602,30.379028,-4.991793,1,0.107935,0,8.000000,0.975929
210,3,31.113014,-28.612751,-1.570796,1,0.187577,0,1.000000,1.788876
210,7,40.091855,-9.236577,-8.629023,1,0.066312,0,13.000000,1.140139
210,69,27.685186,-27.771584,-1.570796,1,0.463788,0,1.000000,9.214238
210,88,11.841113,34.227260,-1.570796,1,0.735503,0,1.000000,0.112448
210,89,24.828133,-26.835071,-4.712389,1,0.410582,0,1.000000,0.761848
210,91,15.497030,34.297649,-1.570796,0,0.036498,0,1.000000,0.000000
211,2,14.733181,30.374806,-5.126080,1,0.106559,0,10.000000,0.720680
211,3,31.124817,-28.695335,-1.570796,1,0.089391,0,2.000000,2.071560
211,7,40.087339,-9.239696,-2.500030,1,0.065006,0,16.000000,1.320236
211,88,11.965954,34.246116,-1.570796,1,0.562401,0,1.000000,0.112448
211,89,24.588738,-26.881548,-4.559295,1,0.297346,0,2.000000,0.122099
211,91,15.474000,34.298382,-1.570796,1,0.003643,0,1.000000,0.000000
211,69,27.717313,-27.805033,-1.570796,0,0.463788,0,1.000000,9.214238
212,2,14.765291,30.471023,-4.679750,1,0.025980,0,3.000000,1.290756
212,3,31.086687,-28.490545,-1.570796,1,0.282353,0,1.000000,2.071560
212,7,40.085864,-9.236978,-2.571615,1,0.057156,0,15.000000,1.282354
212,69,27.668143,-27.860623,-1.570796,1,0.428573,0,1.000000,9.214238
212,89,24.386169,-26.922054,-4.712389,1,0.584658,0,1.000000,0.122099
212,91,15.474363,34.298350,-1.570796,0,0.003643,0,1.000000,0.000000
212,88,11.909729,34.244834,-1.570796,0,0.562401,0,1.000000,0.112448
213,2,14.762671,30.467813,-5.089344,1,0.021176,0,10.000000,0.923130
213,3,31.028972,-28.148527,-7.876070,1,0.031212,0,4.000000,2.071560
213,7,40.073973,-9.240342,-2.500119,1,0.063853,0,13.000000,1.139097
213,89,24.333113,-26.908358,-4.415516,1,0.577303,0,5.000000,0.736777
213,69,27.691750,-27.896392,-1.570796,0,0.428573,0,1.000000,9.214238
213,91,15.474726,34.298317,-1.570796,0,0.003643,0,1.000000,0.000000
213,88,11.853503,34.243552,-1.570796,0,0.562401,0,1.000000,0.112448
214,2,14.749899,30.448302,1.067581,1,0.024937,0,11.000000,0.801151
214,3,30.990251,-28.019464,-1.570796,1,0.087313,0,1.000000,2.071560
214,7,40.096158,-9.237565,-2.572298,1,0.035740,0,14.000000,1.148533
214,69,27.626895,-27.921861,-1.570796,1,0.376248,0,1.000000,9.214238
214,89,24.297862,-26.921815,-4.379255,1,0.540413,0,3.000000,0.723038
214,91,15.471930,34.321286,-1.570796,1,0.023669,0,1.000000,0.000000
214,88,11.797278,34.242269,-1.570796,0,0.562401,0,1.000000,0.112448
215,2,14.728934,30.394673,-5.483322,1,0.079066,0,6.000000,0.572084
215,3,30.982494,-27.970623,-1.570796,1,0.156813,0,1.000000,2.071560
215,7,40.102112,-9.222945,-2.554866,1,0.016008,0,18.000000,1.265165
215,89,24.220942,-26.943312,-4.712389,1,0.572850,0,1.000000,0.723038
215,91,15.464918,34.318402,-1.570796,1,0.019573,0,1.000000,0.000000
215,88,11.741052,34.240987,-1.570796,0,0.562401,0,1.000000,0.112448
215,69,27.641413,-27.956572,-1.570796,0,0.376248,0,1.000000,9.214238
216,2,14.736101,30.345521,-6.136636,1,0.117093,0,8.000000,2.180786
216,3,31.092428,-28.633789,-1.570796,1,1.364168,0,1.000000,2.071560
216,7,40.102741,-9.226354,-2.450729,1,0.015899,0,18.000000,1.242685
216,89,24.232645,-26.927692,-4.496964,1,0.479123,0,4.000000,0.776133
216,88,11.684827,34.239705,-1.570796,0,0.562401,0,1.000000,0.112448
216,69,27.655931,-27.991283,-1.570796,0,0.376248,0,1.000000,9.214238
217,2,14.729462,30.373618,-6.492248,1,0.077470,0,12.000000,1.112080
217,3,31.134572,-28.929847,-1.414730,1,1.737059,0,3.000000,2.048870
217,7,40.134799,-9.201181,-2.432687,1,0.031439,0,19.000000,1.253759
217,88,11.996008,34.281911,-1.570796,1,0.263231,0,1.000000,0.112448
217,69,27.670449,-28.025994,-1.570796,0,0.376248,0,1.000000,9.214238
217,89,24.184764,-26.925966,-4.496964,0,0.479123,0,4.000000,0.776133
218,2,14.728122,30.369106,-6.673189,1,0.073987,0,5.000000,1.073849
218,3,31.238375,-28.881775,-8.025107,1,1.310635,0,4.000000,3.533968
218,7,40.112879,-9.220238,-2.507771,1,0.005171,0,13.000000,1.284395
218,69,27.470063,-27.272740,-1.570796,1,0.393282,0,1.000000,9.214238
218,88,12.134242,34.270089,-2.006193,1,0.128082,0,2.000000,0.112197
218,89,24.138853,-26.936321,-4.284312,1,0.476431,0,3.000000,0.232254
219,7,40.123435,-9.209383,3.825783,1,0.012779,0,15.000000,1.199190
219,69,26.951565,-27.338365,-7.859130,1,0.604853,0,9.000000,8.589452
219,2,14.724795,30.362498,-6.673189,0,0.073987,0,5.000000,1.073849
219,3,31.281387,-29.005580,-8.025107,0,1.310635,0,4.000000,3.533968
219,88,12.121483,34.271204,-2.006193,0,0.128082,0,2.000000,0.112197
219,89,24.091211,-26.936060,-4.284312,0,0.476431,0,3.000000,0.232254
220,2,14.716695,30.312087,-6.988054,1,0.120329,0,5.000000,0.558277
220,3,31.253816,-28.974829,-7.626847,1,1.009946,0,2.000000,1.826797
220,7,40.141532,-9.201475,-2.603953,1,0.033167,0,16.000000,1.225580
220,69,26.937876,-26.925830,-1.570796,1,0.814896,0,1.000000,8.589452
220,88,12.216630,34.267184,-1.477498,1,0.036611,0,2.000000,0.123658
220,89,24.128136,-27.261245,-4.755853,1,0.522048,0,9.000000,2.540749
220,95,10.576910,27.667789,-1.570796,1,0.000000,0,1.000000,0.000000
220,96,24.981239,-39.995571,-1.570796,1,0.000000,0,1.000000,0.000000
221,2,14.712093,30.306749,-6.590745,1,0.114414,0,5.000000,1.237076
221,7,40.147040,-9.190419,3.768982,1,0.041513,0,18.000000,1.271170
221,69,27.222816,-26.624710,-1.570796,1,0.158422,0,8.000000,8.663255
221,96,24.976002,-39.793602,-0.971041,1,0.167175,0,8.000000,1.006708
221,3,31.284266,-29.071124,-7.626847,0,1.009946,0,2.000000,1.826797
221,88,12.213033,34.267863,-1.477498,0,0.036611,0,2.000000,0.123658
221,95,10.576910,27.667789,-1.570796,0,0.000000,0,1.000000,0.000000
221,89,24.089758,-27.296635,-4.755853,0,0.522048,0,9.000000,2.540749
222,2,14.718313,30.281502,-0.812111,1,0.126284,0,2.000000,0.559372
222,3,31.143897,-28.396572,-7.844293,1,0.166689,0,4.000000,0.666611
222,7,40.145273,-9.193719,-2.503540,1,0.033053,0,18.000000,1.364742
222,69,27.164037,-26.293034,-1.570796,1,0.429503,0,1.000000,8.663255
222,88,12.278155,34.257877,-2.032138,1,0.024684,0,2.000000,0.112457
222,95,10.571972,27.654888,-1.570796,1,0.018352,0,1.000000,0.000000
222,96,25.081946,-39.488791,-1.027287,1,0.816650,0,7.000000,1.149840
222,89,24.051379,-27.332024,-4.755853,0,0.522048,0,9.000000,2.540749
223,2,14.725822,30.166082,-1.021452,1,0.234575,0,4.000000,1.317539
223,3,31.043495,-28.187903,-7.619464,1,0.424717,0,6.000000,0.449131
223,7,40.149778,-9.199558,3.776623,1,0.030628,0,20.000000,1.332813
223,69,26.129664,-26.498543,-1.275624,1,1.863141,0,3.000000,0.851068
223,88,12.326002,34.267543,-2.308678,1,0.065874,0,2.000000,0.121004
223,89,24.071385,-28.189677,-5.092976,1,1.195931,0,4.000000,1.576416
223,96,25.034491,-39.132291,-1.056246,1,1.555012,0,11.000000,0.728059
223,95,10.571316,27.653174,-1.570796,0,0.018352,0,1.000000,0.000000
224,2,14.743200,30.162716,-6.905168,1,0.212370,0,2.000000,0.561077
224,3,31.060528,-28.400408,-1.570796,1,0.108694,0,2.000000,1.995901
224,7,40.129310,-9.208396,3.788993,1,0.002536,0,15.000000,1.202930
224,88,12.352030,34.251219,-1.945216,1,0.084339,0,2.000000,0.111667
224,96,24.974000,-38.340659,-6.913414,1,3.305966,0,15.000000,7.450255
224,89,24.038662,-28.304706,-5.092976,0,1.195931,0,4.000000,1.576416
224,95,10.570660,27.651460,-1.570796,0,0.018352,0,1.000000,0.000000
225,2,14.705994,30.142600,-7.358142,1,0.214405,0,3.000000,0.115234
225,3,31.027739,-28.244248,-1.570796,1,0.285468,0,1.000000,1.995901
225,7,40.141292,-9.205160,3.808350,1,0.016026,0,13.000000,1.240854
225,89,24.891423,-27.210729,-4.417216,1,1.140959,0,3.000000,1.576416
225,96,24.941503,-38.121532,-6.635042,1,3.030189,0,12.000000,2.000778
225,95,10.570004,27.649746,-1.570796,0,0.018352,0,1.000000,0.000000
226,2,14.705112,30.138105,-0.534972,1,0.196046,0,5.000000,0.533783
226,3,31.049382,-28.412974,-1.570796,1,0.066797,0,2.000000,2.020731
226,7,40.153990,-9.201048,-2.519915,1,0.029107,0,16.000000,1.279993
226,89,24.485789,-27.738179,1.570865,1,1.960768,0,8.000000,3.729757
226,95,10.829795,27.467182,-7.438559,1,0.547139,0,2.000000,1.141914
226,96,24.819572,-38.083533,-6.545273,1,2.468408,1,13.000000,2.008739
226,98,27.439360,-27.939850,-1.570796,1,0.000000,0,1.000000,0.000000
227,2,14.683994,30.130139,0.135827,1,0.188408,0,4.000000,0.285553
227,3,31.067486,-28.520973,-7.678529,1,0.088935,0,2.000000,1.919975
227,7,40.148400,-9.209734,3.781699,1,0.018897,0,14.000000,1.125376
227,89,24.736758,-28.163747,-4.712389,1,2.167377,0,1.000000,3.729757
227,95,10.849212,27.505082,-6.733767,1,0.450837,0,3.000000,0.448472
227,96,24.699329,-37.889512,-6.427013,1,2.404082,1,16.000000,2.221230
228,2,14.733916,30.196744,-6.878451,1,0.087767,0,2.000000,0.105325
228,7,40.155861,-9.205850,3.810801,1,0.024996,0,17.000000,1.367594
228,89,26.619346,-28.803118,-4.653773,1,0.501695,0,6.000000,3.729757
228,96,24.673433,-37.776238,-6.665464,1,2.180023,1,15.000000,2.863792
228,100,24.466610,-26.984982,-1.453359,1,0.000000,0,2.000000,0.823271
228,3,31.065011,-28.529516,-7.678529,0,0.088935,0,2.000000,1.919975
228,95,10.889084,27.484039,-6.733767,0,0.450837,0,3.000000,0.448472
229,2,14.678920,30.166226,-6.283185,1,0.124062,0,1.000000,0.105325
229,3,31.075486,-28.671409,-1.570796,1,0.230577,0,2.000000,2.158560
229,7,40.160911,-9.197505,-2.509285,1,0.029862,0,15.000000,1.288939
229,89,25.180681,-29.823042,-4.712389,1,2.273965,0,1.000000,3.729757
229,96,24.643267,-37.630601,-0.207057,1,2.066051,1,30.000000,3.089502
229,100,25.344265,-27.242093,-1.356476,1,0.801000,0,5.000000,0.823271
229,95,10.928956,27.462997,-6.733767,0,0.450837,0,3.000000,0.448472
230,2,14.676109,30.173122,-5.617183,1,0.104974,0,3.000000,0.567612
230,3,31.102996,-28.831021,-1.418731,1,0.376432,0,3.000000,2.046375
230,7,40.171038,-9.183496,-2.495024,1,0.044026,0,22.000000,1.247730
230,89,25.445103,-28.342582,-4.712389,1,0.347338,0,2.000000,3.729757
230,95,10.762643,27.612719,-6.283185,1,0.117456,0,1.000000,0.448472
230,96,24.643280,-37.448527,-6.458646,1,2.022288,1,20.000000,3.241932
231,2,14.675587,30.176521,-5.393033,1,0.090317,0,8.000000,0.578255
231,3,31.068376,-28.629164,-1.570796,1,0.124361,0,1.000000,2.046375
231,7,40.191310,-9.166801,3.797507,1,0.068380,0,16.000000,1.267155
231,89,26.113872,-28.000768,-4.712389,1,0.537518,0,2.000000,1.937613
231,95,10.719818,27.715412,-6.283185,1,0.161794,0,1.000000,0.448472
231,96,24.665113,-37.198115,-6.705672,1,2.079136,1,26.000000,3.095171
231,103,15.568460,34.283760,-1.570796,1,0.000000,0,1.000000,0.000000
232,2,14.681986,30.207436,-4.984057,1,0.048404,0,9.000000,0.743645
232,3,31.081308,-28.666904,-7.657580,1,0.149807,0,2.000000,1.746628
232,7,40.208796,-9.159481,-2.526505,1,0.081420,0,18.000000,1.276909
232,89,25.114262,-27.360212,-4.236637,1,2.055322,0,2.000000,0.690273
232,96,24.639652,-37.032099,-6.492239,1,2.026091,1,29.000000,3.477566
232,103,15.567691,34.282078,-1.570796,1,0.001531,0,1.000000,0.000000
232,95,10.724200,27.730986,-6.283185,0,0.161794,0,1.000000,0.448472
233,2,14.659320,30.193358,-4.350065,1,0.072293,0,6.000000,0.303455
233,7,40.191601,-9.169400,-2.483973,1,0.050225,0,11.000000,1.227789
233,89,24.443523,-27.589334,-4.258649,1,1.379090,0,5.000000,1.741037
233,96,24.630735,-36.819347,-6.572707,1,2.037642,1,30.000000,3.145678
233,3,31.080983,-28.681881,-7.657580,0,0.149807,0,2.000000,1.746628
233,95,10.728582,27.746561,-6.283185,0,0.161794,0,1.000000,0.448472
233,103,15.567628,34.281938,-1.570796,0,0.001531,0,1.000000,0.000000
234,2,14.682589,30.223863,-3.586258,1,0.024354,0,5.000000,0.910187
234,3,31.050808,-28.488600,-1.570796,1,0.075584,0,1.000000,1.746628
234,7,40.196402,-9.180717,3.786565,1,0.043911,0,19.000000,1.360470
234,89,24.372973,-27.692932,-4.281352,1,0.994786,0,3.000000,1.741037
234,96,24.603241,-36.716084,-6.492411,1,1.919319,1,28.000000,3.373920
234,106,39.243645,6.311039,-2.841383,1,0.000000,0,5.000000,0.372053
234,95,10.732964,27.762136,-6.283185,0,0.161794,0,1.000000,0.448472
234,103,15.567564,34.281799,-1.570796,0,0.001531,0,1.000000,0.000000
235,2,14.726152,30.337361,-2.955158,1,0.123806,0,2.000000,0.687862
235,3,31.029826,-28.342194,-1.570796,1,0.218591,0,1.000000,1.746628
235,7,40.191891,-9.179231,-2.567387,1,0.034814,0,16.000000,1.346224
235,89,24.358152,-27.290793,-4.369021,1,0.551521,0,2.000000,0.723664
235,95,10.801073,27.586861,-6.283185,1,0.119344,0,1.000000,0.448472
235,96,24.579623,-36.480279,-6.551358,1,1.971920,1,31.000000,3.022156
235,103,13.380770,34.253340,-1.570796,1,4.638096,0,1.000000,0.000000
235,106,39.243645,6.311039,-2.841383,0,0.000000,0,5.000000,0.372053
236,2,14.874705,30.371428,3.141593,1,0.239898,0,1.000000,0.687862
236,3,31.011686,-28.224433,-1.570796,1,0.319443,0,1.000000,1.746628
236,7,40.192811,-9.182121,-2.442918,1,0.030854,0,14.000000,1.243809
236,89,24.849161,-27.096611,-4.712389,1,1.251023,0,2.000000,1.791283
236,96,24.555872,-36.345435,-6.349424,1,1.902801,0,30.000000,3.564751
236,103,12.668113,34.250089,-1.997504,1,5.150826,0,2.000000,0.112134
236,106,38.432597,6.358745,-3.094201,1,1.079286,0,7.000000,0.466223
236,107,13.879100,3.053823,-2.632746,1,0.000000,0,2.000000,0.045529
236,109,15.438260,34.275990,-1.570796,1,0.000000,0,1.000000,0.000000
236,95,10.812143,27.582404,-6.283185,0,0.119344,0,1.000000,0.448472
237,2,14.884117,30.503592,-3.276244,1,0.330206,0,4.000000,1.638985
237,3,30.993622,-28.125746,-1.570796,1,0.391046,0,1.000000,1.746628
237,7,40.177190,-9.180948,-2.521652,1,0.012514,0,17.000000,1.212952
